time,city,speed_kt,deg
2026-03-10 22:20:00,Pacitan,5.3,311
2026-03-10 22:20:00,Dhoho,5.3,194
2026-03-10 22:30:00,Juanda,1.7,196
2026-03-10 22:30:00,Perak,3.8,255
2026-03-10 22:30:00,Bawean,15.4,249
2026-03-10 22:30:00,Kalianget,5.5,248
2026-03-10 22:30:00,Banyuwangi,4.3,225
2026-03-10 22:30:00,KarangPloso,5.3,213
2026-03-10 22:30:00,Tretes,5.2,203
2026-03-10 22:30:00,KarangKates,2.6,19
2026-03-10 22:30:00,Sawahan,3.6,190
2026-03-10 22:30:00,Tuban,7.7,235
2026-03-10 22:30:00,Pacitan,5.1,318
2026-03-10 22:30:00,Dhoho,5.9,193
2026-03-10 22:40:00,Juanda,1.7,196
2026-03-10 22:40:00,Perak,2.8,253
2026-03-10 22:40:00,Bawean,15.4,249
2026-03-10 22:40:00,Kalianget,5.5,248
2026-03-10 22:40:00,Banyuwangi,4.3,225
2026-03-10 22:40:00,KarangPloso,4.7,212
2026-03-10 22:40:00,Tretes,5.2,203
2026-03-10 22:40:00,KarangKates,2.6,19
2026-03-10 22:40:00,Sawahan,3.6,190
2026-03-10 22:40:00,Tuban,7.7,235
2026-03-10 22:40:00,Pacitan,5.1,318
2026-03-10 22:40:00,Dhoho,5.9,193
2026-03-10 22:50:00,Juanda,1.7,196
2026-03-10 22:50:00,Perak,2.8,253
2026-03-10 22:50:00,Bawean,15.4,249
2026-03-10 22:50:00,Kalianget,5.5,248
2026-03-10 22:50:00,Banyuwangi,4.3,225
2026-03-10 22:50:00,KarangPloso,4.7,212
2026-03-10 22:50:00,Tretes,5.2,203
2026-03-10 22:50:00,KarangKates,2.6,19
2026-03-10 22:50:00,Sawahan,3.6,190
2026-03-10 22:50:00,Tuban,7.7,235
2026-03-10 22:50:00,Pacitan,5.1,318
2026-03-10 22:50:00,Dhoho,5.9,193
2026-03-10 23:00:00,Juanda,1.7,196
2026-03-10 23:00:00,Perak,2.0,0
2026-03-10 23:00:00,Bawean,15.4,249
2026-03-10 23:00:00,Kalianget,5.5,248
2026-03-10 23:00:00,Banyuwangi,4.3,225
2026-03-10 23:00:00,KarangPloso,4.7,212
2026-03-10 23:00:00,Tretes,5.2,203
2026-03-10 23:00:00,KarangKates,2.6,19
2026-03-10 23:00:00,Sawahan,3.6,190
2026-03-10 23:00:00,Tuban,7.7,235
2026-03-10 23:00:00,Pacitan,5.1,318
2026-03-10 23:00:00,Dhoho,5.9,193
2026-03-10 23:10:00,Juanda,1.7,196
2026-03-10 23:10:00,Perak,2.8,253
2026-03-10 23:10:00,Bawean,15.4,249
2026-03-10 23:10:00,Kalianget,5.5,248
2026-03-10 23:10:00,Banyuwangi,4.3,225
2026-03-10 23:10:00,KarangPloso,4.7,212
2026-03-10 23:10:00,Tretes,5.2,203
2026-03-10 23:10:00,KarangKates,2.6,19
2026-03-10 23:10:00,Sawahan,3.6,190
2026-03-10 23:10:00,Tuban,7.7,235
2026-03-10 23:10:00,Pacitan,5.1,318
2026-03-10 23:10:00,Dhoho,5.9,193
2026-03-10 23:20:00,Juanda,1.7,196
2026-03-10 23:20:00,Perak,2.8,253
2026-03-10 23:20:00,Bawean,15.4,249
2026-03-10 23:20:00,Kalianget,5.5,248
2026-03-10 23:20:00,Banyuwangi,4.3,225
2026-03-10 23:20:00,KarangPloso,4.7,212
2026-03-10 23:20:00,Tretes,5.2,203
2026-03-10 23:20:00,KarangKates,2.6,19
2026-03-10 23:20:00,Sawahan,3.6,190
2026-03-10 23:20:00,Tuban,7.7,235
2026-03-10 23:20:00,Pacitan,5.1,318
2026-03-10 23:20:00,Dhoho,5.9,193
2026-03-10 23:30:00,Juanda,6.0,340
2026-03-10 23:30:00,Perak,6.0,340
2026-03-10 23:30:00,Bawean,15.7,238
2026-03-10 23:30:00,Kalianget,4.2,259
2026-03-10 23:30:00,Banyuwangi,4.5,210
2026-03-10 23:30:00,KarangPloso,5.3,209
2026-03-10 23:30:00,Tretes,4.0,208
2026-03-10 23:30:00,KarangKates,2.6,19
2026-03-10 23:30:00,Sawahan,3.1,201
2026-03-10 23:30:00,Tuban,6.3,239
2026-03-10 23:30:00,Pacitan,4.1,310
2026-03-10 23:30:00,Dhoho,6.1,187
2026-03-10 23:40:00,Juanda,1.4,209
2026-03-10 23:40:00,Perak,2.6,239
2026-03-10 23:40:00,Bawean,15.7,238
2026-03-10 23:40:00,Kalianget,4.2,259
2026-03-10 23:40:00,Banyuwangi,4.5,210
2026-03-10 23:40:00,KarangPloso,5.3,209
2026-03-10 23:40:00,Tretes,4.0,208
2026-03-10 23:40:00,KarangKates,1.0,323
2026-03-10 23:40:00,Sawahan,3.1,201
2026-03-10 23:40:00,Tuban,6.3,239
2026-03-10 23:40:00,Pacitan,4.1,310
2026-03-10 23:40:00,Dhoho,6.1,187
2026-03-10 23:50:00,Juanda,1.4,209
2026-03-10 23:50:00,Perak,2.6,239
2026-03-10 23:50:00,Bawean,15.7,238
2026-03-10 23:50:00,Kalianget,4.2,259
2026-03-10 23:50:00,Banyuwangi,4.5,210
2026-03-10 23:50:00,KarangPloso,5.3,209
2026-03-10 23:50:00,Tretes,4.0,208
2026-03-10 23:50:00,KarangKates,1.0,323
2026-03-10 23:50:00,Sawahan,3.1,201
2026-03-10 23:50:00,Tuban,6.3,239
2026-03-10 23:50:00,Pacitan,4.1,310
2026-03-10 23:50:00,Dhoho,6.1,187
2026-03-11 00:00:00,Juanda,1.4,209
2026-03-11 00:00:00,Perak,2.6,239
2026-03-11 00:00:00,Bawean,15.7,238
2026-03-11 00:00:00,Kalianget,4.2,259
2026-03-11 00:00:00,Banyuwangi,4.5,210
2026-03-11 00:00:00,KarangPloso,5.3,209
2026-03-11 00:00:00,Tretes,4.0,208
2026-03-11 00:00:00,KarangKates,1.0,323
2026-03-11 00:00:00,Sawahan,3.1,201
2026-03-11 00:00:00,Tuban,6.3,239
2026-03-11 00:00:00,Pacitan,4.1,310
2026-03-11 00:00:00,Dhoho,6.1,187
2026-03-11 00:10:00,Juanda,1.4,209
2026-03-11 00:10:00,Perak,2.6,239
2026-03-11 00:10:00,Bawean,15.7,238
2026-03-11 00:10:00,Kalianget,4.2,259
2026-03-11 00:10:00,Banyuwangi,4.5,210
2026-03-11 00:10:00,KarangPloso,5.3,209
2026-03-11 00:10:00,Tretes,4.0,208
2026-03-11 00:10:00,KarangKates,1.0,323
2026-03-11 00:10:00,Sawahan,3.1,201
2026-03-11 00:10:00,Tuban,6.3,239
2026-03-11 00:10:00,Pacitan,4.1,310
2026-03-11 00:10:00,Dhoho,6.1,187
2026-03-11 00:20:00,Juanda,1.4,209
2026-03-11 00:20:00,Perak,2.6,239
2026-03-11 00:20:00,Bawean,15.7,238
2026-03-11 00:20:00,Kalianget,4.2,259
2026-03-11 00:20:00,Banyuwangi,4.5,210
2026-03-11 00:20:00,KarangPloso,5.3,209
2026-03-11 00:20:00,Tretes,4.0,208
2026-03-11 00:20:00,KarangKates,1.0,323
2026-03-11 00:20:00,Sawahan,3.1,201
2026-03-11 00:20:00,Tuban,6.3,239
2026-03-11 00:20:00,Pacitan,4.1,310
2026-03-11 00:20:00,Dhoho,6.1,187
2026-03-11 00:30:00,Juanda,0.9,252
2026-03-11 00:30:00,Perak,1.9,244
2026-03-11 00:30:00,Bawean,15.5,239
2026-03-11 00:30:00,Kalianget,2.1,290
2026-03-11 00:30:00,Banyuwangi,5.9,205
2026-03-11 00:30:00,KarangPloso,5.8,217
2026-03-11 00:30:00,Tretes,2.6,211
2026-03-11 00:30:00,KarangKates,2.9,252
2026-03-11 00:30:00,Sawahan,3.1,201
2026-03-11 00:30:00,Tuban,5.9,248
2026-03-11 00:30:00,Pacitan,4.1,310
2026-03-11 00:30:00,Dhoho,6.1,184
2026-03-11 00:40:00,Juanda,0.9,252
2026-03-11 00:40:00,Perak,1.9,244
2026-03-11 00:40:00,Bawean,15.5,239
2026-03-11 00:40:00,Kalianget,2.1,290
2026-03-11 00:40:00,Banyuwangi,5.9,205
2026-03-11 00:40:00,KarangPloso,5.8,217
2026-03-11 00:40:00,Tretes,2.6,211
2026-03-11 00:40:00,KarangKates,2.9,252
2026-03-11 00:40:00,Sawahan,2.7,232
2026-03-11 00:40:00,Tuban,5.9,248
2026-03-11 00:40:00,Pacitan,5.5,284
2026-03-11 00:40:00,Dhoho,6.1,184
2026-03-11 00:50:00,Juanda,0.9,252
2026-03-11 00:50:00,Perak,1.9,244
2026-03-11 00:50:00,Bawean,15.5,239
2026-03-11 00:50:00,Kalianget,2.1,290
2026-03-11 00:50:00,Banyuwangi,5.9,205
2026-03-11 00:50:00,KarangPloso,5.8,217
2026-03-11 00:50:00,Tretes,2.6,211
2026-03-11 00:50:00,KarangKates,2.9,252
2026-03-11 00:50:00,Sawahan,2.7,232
2026-03-11 00:50:00,Tuban,5.9,248
2026-03-11 00:50:00,Pacitan,5.5,284
2026-03-11 00:50:00,Dhoho,6.1,184
2026-03-11 01:00:00,Juanda,0.9,252
2026-03-11 01:00:00,Perak,1.9,244
2026-03-11 01:00:00,Bawean,15.5,239
2026-03-11 01:00:00,Kalianget,2.1,290
2026-03-11 01:00:00,Banyuwangi,5.9,205
2026-03-11 01:00:00,KarangPloso,5.8,217
2026-03-11 01:00:00,Tretes,2.6,211
2026-03-11 01:00:00,KarangKates,2.9,252
2026-03-11 01:00:00,Sawahan,2.7,232
2026-03-11 01:00:00,Tuban,5.9,248
2026-03-11 01:00:00,Pacitan,5.5,284
2026-03-11 01:00:00,Dhoho,6.1,184
2026-03-11 01:10:00,Juanda,0.9,252
2026-03-11 01:10:00,Perak,1.9,244
2026-03-11 01:10:00,Bawean,15.5,239
2026-03-11 01:10:00,Kalianget,2.1,290
2026-03-11 01:10:00,Banyuwangi,5.9,205
2026-03-11 01:10:00,KarangPloso,5.8,217
2026-03-11 01:10:00,Tretes,2.6,211
2026-03-11 01:10:00,KarangKates,2.9,252
2026-03-11 01:10:00,Sawahan,2.7,232
2026-03-11 01:10:00,Tuban,5.9,248
2026-03-11 01:10:00,Pacitan,5.5,284
2026-03-11 01:10:00,Dhoho,6.1,184
2026-03-11 01:20:00,Juanda,0.9,252
2026-03-11 01:20:00,Perak,1.9,244
2026-03-11 01:20:00,Bawean,15.5,239
2026-03-11 01:20:00,Kalianget,2.1,290
2026-03-11 01:20:00,Banyuwangi,5.9,205
2026-03-11 01:20:00,KarangPloso,5.8,217
2026-03-11 01:20:00,Tretes,2.6,211
2026-03-11 01:20:00,KarangKates,2.9,252
2026-03-11 01:20:00,Sawahan,2.7,232
2026-03-11 01:20:00,Tuban,5.9,248
2026-03-11 01:20:00,Pacitan,5.5,284
2026-03-11 01:20:00,Dhoho,6.1,184
2026-03-11 01:30:00,Juanda,1.7,309
2026-03-11 01:30:00,Perak,2.4,255
2026-03-11 01:30:00,Bawean,13.6,251
2026-03-11 01:30:00,Kalianget,2.2,327
2026-03-11 01:30:00,Banyuwangi,6.8,201
2026-03-11 01:30:00,KarangPloso,5.8,217
2026-03-11 01:30:00,Tretes,0.7,209
2026-03-11 01:30:00,KarangKates,4.8,227
2026-03-11 01:30:00,Sawahan,2.9,258
2026-03-11 01:30:00,Tuban,6.3,243
2026-03-11 01:30:00,Pacitan,5.5,284
2026-03-11 01:30:00,Dhoho,4.7,200
2026-03-11 01:40:00,Juanda,1.7,309
2026-03-11 01:40:00,Perak,2.4,255
2026-03-11 01:40:00,Bawean,13.6,251
2026-03-11 01:40:00,Kalianget,2.2,327
2026-03-11 01:40:00,Banyuwangi,6.8,201
2026-03-11 01:40:00,KarangPloso,5.4,213
2026-03-11 01:40:00,Tretes,0.7,209
2026-03-11 01:40:00,KarangKates,4.8,227
2026-03-11 01:40:00,Sawahan,2.9,258
2026-03-11 01:40:00,Tuban,6.3,243
2026-03-11 01:40:00,Pacitan,7.1,270
2026-03-11 01:40:00,Dhoho,4.7,200
2026-03-11 01:50:00,Juanda,1.7,309
2026-03-11 01:50:00,Perak,2.4,255
2026-03-11 01:50:00,Bawean,13.6,251
2026-03-11 01:50:00,Kalianget,2.2,327
2026-03-11 01:50:00,Banyuwangi,6.8,201
2026-03-11 01:50:00,KarangPloso,5.4,213
2026-03-11 01:50:00,Tretes,0.7,209
2026-03-11 01:50:00,KarangKates,4.8,227
2026-03-11 01:50:00,Sawahan,2.9,258
2026-03-11 01:50:00,Tuban,6.3,243
2026-03-11 01:50:00,Pacitan,7.1,270
2026-03-11 01:50:00,Dhoho,4.7,200
2026-03-11 02:00:00,Juanda,1.7,309
2026-03-11 02:00:00,Perak,2.4,255
2026-03-11 02:00:00,Bawean,13.6,251
2026-03-11 02:00:00,Kalianget,2.2,327
2026-03-11 02:00:00,Banyuwangi,6.8,201
2026-03-11 02:00:00,KarangPloso,5.4,213
2026-03-11 02:00:00,Tretes,0.7,209
2026-03-11 02:00:00,KarangKates,4.8,227
2026-03-11 02:00:00,Sawahan,2.9,258
2026-03-11 02:00:00,Tuban,6.3,243
2026-03-11 02:00:00,Pacitan,7.1,270
2026-03-11 02:00:00,Dhoho,4.7,200
2026-03-11 02:10:00,Juanda,1.7,309
2026-03-11 02:10:00,Perak,2.4,255
2026-03-11 02:10:00,Bawean,13.6,251
2026-03-11 02:10:00,Kalianget,2.2,327
2026-03-11 02:10:00,Banyuwangi,6.8,201
2026-03-11 02:10:00,KarangPloso,5.4,213
2026-03-11 02:10:00,Tretes,0.7,209
2026-03-11 02:10:00,KarangKates,4.8,227
2026-03-11 02:10:00,Sawahan,2.9,258
2026-03-11 02:10:00,Tuban,6.3,243
2026-03-11 02:10:00,Pacitan,7.1,270
2026-03-11 02:10:00,Dhoho,4.7,200
2026-03-11 02:20:00,Juanda,1.7,309
2026-03-11 02:20:00,Perak,2.4,255
2026-03-11 02:20:00,Bawean,13.6,251
2026-03-11 02:20:00,Kalianget,2.2,327
2026-03-11 02:20:00,Banyuwangi,6.8,201
2026-03-11 02:20:00,KarangPloso,5.4,213
2026-03-11 02:20:00,Tretes,0.7,209
2026-03-11 02:20:00,KarangKates,4.8,227
2026-03-11 02:20:00,Sawahan,2.9,258
2026-03-11 02:20:00,Tuban,6.3,243
2026-03-11 02:20:00,Pacitan,7.1,270
2026-03-11 02:20:00,Dhoho,4.7,200
2026-03-11 02:30:00,Juanda,3.0,314
2026-03-11 02:30:00,Perak,5.0,350
2026-03-11 02:30:00,Bawean,11.6,267
2026-03-11 02:30:00,Kalianget,2.0,353
2026-03-11 02:30:00,Banyuwangi,6.5,189
2026-03-11 02:30:00,KarangPloso,4.8,215
2026-03-11 02:30:00,Tretes,0.9,354
2026-03-11 02:30:00,KarangKates,6.4,225
2026-03-11 02:30:00,Sawahan,4.3,262
2026-03-11 02:30:00,Tuban,6.3,243
2026-03-11 02:30:00,Pacitan,7.9,259
2026-03-11 02:30:00,Dhoho,2.2,186
2026-03-11 02:40:00,Juanda,6.0,20
2026-03-11 02:40:00,Perak,3.6,246
2026-03-11 02:40:00,Bawean,11.6,267
2026-03-11 02:40:00,Kalianget,2.0,353
2026-03-11 02:40:00,Banyuwangi,6.5,189
2026-03-11 02:40:00,KarangPloso,4.8,215
2026-03-11 02:40:00,Tretes,0.9,354
2026-03-11 02:40:00,KarangKates,6.4,225
2026-03-11 02:40:00,Sawahan,4.3,262
2026-03-11 02:40:00,Tuban,7.2,253
2026-03-11 02:40:00,Pacitan,7.9,259
2026-03-11 02:40:00,Dhoho,2.2,186
2026-03-11 02:50:00,Juanda,6.0,20
2026-03-11 02:50:00,Perak,3.6,246
2026-03-11 02:50:00,Bawean,11.6,267
2026-03-11 02:50:00,Kalianget,2.0,353
2026-03-11 02:50:00,Banyuwangi,6.5,189
2026-03-11 02:50:00,KarangPloso,4.8,215
2026-03-11 02:50:00,Tretes,0.9,354
2026-03-11 02:50:00,KarangKates,6.4,225
2026-03-11 02:50:00,Sawahan,4.3,262
2026-03-11 02:50:00,Tuban,7.2,253
2026-03-11 02:50:00,Pacitan,7.9,259
2026-03-11 02:50:00,Dhoho,2.2,186
2026-03-11 03:00:00,Juanda,3.0,314
2026-03-11 03:00:00,Perak,3.6,246
2026-03-11 03:00:00,Bawean,11.6,267
2026-03-11 03:00:00,Kalianget,2.0,353
2026-03-11 03:00:00,Banyuwangi,6.5,189
2026-03-11 03:00:00,KarangPloso,4.8,215
2026-03-11 03:00:00,Tretes,0.9,354
2026-03-11 03:00:00,KarangKates,6.4,225
2026-03-11 03:00:00,Sawahan,4.3,262
2026-03-11 03:00:00,Tuban,7.2,253
2026-03-11 03:00:00,Pacitan,7.9,259
2026-03-11 03:00:00,Dhoho,2.2,186
2026-03-11 03:10:00,Juanda,3.0,314
2026-03-11 03:10:00,Perak,5.0,50
2026-03-11 03:10:00,Bawean,11.6,267
2026-03-11 03:10:00,Kalianget,2.0,353
2026-03-11 03:10:00,Banyuwangi,6.5,189
2026-03-11 03:10:00,KarangPloso,4.8,215
2026-03-11 03:10:00,Tretes,0.9,354
2026-03-11 03:10:00,KarangKates,6.4,225
2026-03-11 03:10:00,Sawahan,4.3,262
2026-03-11 03:10:00,Tuban,7.2,253
2026-03-11 03:10:00,Pacitan,7.9,259
2026-03-11 03:10:00,Dhoho,2.2,186
2026-03-11 03:20:00,Juanda,3.0,314
2026-03-11 03:20:00,Perak,3.6,246
2026-03-11 03:20:00,Bawean,11.6,267
2026-03-11 03:20:00,Kalianget,2.0,353
2026-03-11 03:20:00,Banyuwangi,6.5,189
2026-03-11 03:20:00,KarangPloso,4.8,215
2026-03-11 03:20:00,Tretes,0.9,354
2026-03-11 03:20:00,KarangKates,6.4,225
2026-03-11 03:20:00,Sawahan,4.3,262
2026-03-11 03:20:00,Tuban,7.2,253
2026-03-11 03:20:00,Pacitan,7.9,259
2026-03-11 03:20:00,Dhoho,2.2,186
2026-03-11 03:30:00,Juanda,3.8,318
2026-03-11 03:30:00,Perak,3.6,246
2026-03-11 03:30:00,Bawean,11.8,268
2026-03-11 03:30:00,Kalianget,2.0,353
2026-03-11 03:30:00,Banyuwangi,6.5,189
2026-03-11 03:30:00,KarangPloso,4.7,212
2026-03-11 03:30:00,Tretes,0.9,354
2026-03-11 03:30:00,KarangKates,7.1,227
2026-03-11 03:30:00,Sawahan,4.3,262
2026-03-11 03:30:00,Tuban,8.9,245
2026-03-11 03:30:00,Pacitan,7.9,259
2026-03-11 03:30:00,Dhoho,2.2,186
2026-03-11 03:40:00,Juanda,3.8,318
2026-03-11 03:40:00,Perak,5.1,256
2026-03-11 03:40:00,Bawean,11.8,268
2026-03-11 03:40:00,Kalianget,1.4,358
2026-03-11 03:40:00,Banyuwangi,7.0,186
2026-03-11 03:40:00,KarangPloso,4.7,212
2026-03-11 03:40:00,Tretes,1.8,16
2026-03-11 03:40:00,KarangKates,7.1,227
2026-03-11 03:40:00,Sawahan,4.9,258
2026-03-11 03:40:00,Tuban,8.9,245
2026-03-11 03:40:00,Pacitan,8.9,253
2026-03-11 03:40:00,Dhoho,1.1,115
2026-03-11 03:50:00,Juanda,3.8,318
2026-03-11 03:50:00,Perak,5.1,256
2026-03-11 03:50:00,Bawean,11.8,268
2026-03-11 03:50:00,Kalianget,1.4,358
2026-03-11 03:50:00,Banyuwangi,7.0,186
2026-03-11 03:50:00,KarangPloso,4.7,212
2026-03-11 03:50:00,Tretes,1.8,16
2026-03-11 03:50:00,KarangKates,7.1,227
2026-03-11 03:50:00,Sawahan,4.9,258
2026-03-11 03:50:00,Tuban,8.9,245
2026-03-11 03:50:00,Pacitan,8.9,253
2026-03-11 03:50:00,Dhoho,1.1,115
2026-03-11 04:00:00,Juanda,3.8,318
2026-03-11 04:00:00,Perak,5.1,256
2026-03-11 04:00:00,Bawean,11.8,268
2026-03-11 04:00:00,Kalianget,1.4,358
2026-03-11 04:00:00,Banyuwangi,7.0,186
2026-03-11 04:00:00,KarangPloso,4.7,212
2026-03-11 04:00:00,Tretes,1.8,16
2026-03-11 04:00:00,KarangKates,7.1,227
2026-03-11 04:00:00,Sawahan,4.9,258
2026-03-11 04:00:00,Tuban,8.9,245
2026-03-11 04:00:00,Pacitan,8.9,253
2026-03-11 04:00:00,Dhoho,1.1,115
2026-03-11 04:10:00,Juanda,3.8,318
2026-03-11 04:10:00,Perak,6.0,100
2026-03-11 04:10:00,Bawean,11.8,268
2026-03-11 04:10:00,Kalianget,1.4,358
2026-03-11 04:10:00,Banyuwangi,7.0,186
2026-03-11 04:10:00,KarangPloso,4.7,212
2026-03-11 04:10:00,Tretes,1.8,16
2026-03-11 04:10:00,KarangKates,7.1,227
2026-03-11 04:10:00,Sawahan,4.9,258
2026-03-11 04:10:00,Tuban,8.9,245
2026-03-11 04:10:00,Pacitan,8.9,253
2026-03-11 04:10:00,Dhoho,1.1,115
2026-03-11 04:20:00,Juanda,3.8,318
2026-03-11 04:20:00,Perak,6.0,100
2026-03-11 04:20:00,Bawean,11.8,268
2026-03-11 04:20:00,Kalianget,1.4,358
2026-03-11 04:20:00,Banyuwangi,7.0,186
2026-03-11 04:20:00,KarangPloso,4.7,212
2026-03-11 04:20:00,Tretes,1.8,16
2026-03-11 04:20:00,KarangKates,7.1,227
2026-03-11 04:20:00,Sawahan,4.9,258
2026-03-11 04:20:00,Tuban,8.9,245
2026-03-11 04:20:00,Pacitan,8.9,253
2026-03-11 04:20:00,Dhoho,1.1,115
2026-03-11 04:30:00,Juanda,3.8,318
2026-03-11 04:30:00,Perak,8.1,264
2026-03-11 04:30:00,Bawean,13.6,263
2026-03-11 04:30:00,Kalianget,1.4,303
2026-03-11 04:30:00,Banyuwangi,7.0,186
2026-03-11 04:30:00,KarangPloso,4.7,212
2026-03-11 04:30:00,Tretes,2.5,355
2026-03-11 04:30:00,KarangKates,7.2,232
2026-03-11 04:30:00,Sawahan,5.0,259
2026-03-11 04:30:00,Tuban,8.9,245
2026-03-11 04:30:00,Pacitan,8.9,253
2026-03-11 04:30:00,Dhoho,1.5,105
2026-03-11 04:40:00,Juanda,3.3,287
2026-03-11 04:40:00,Perak,8.1,264
2026-03-11 04:40:00,Bawean,13.6,263
2026-03-11 04:40:00,Kalianget,1.4,303
2026-03-11 04:40:00,Banyuwangi,7.3,188
2026-03-11 04:40:00,KarangPloso,5.0,215
2026-03-11 04:40:00,Tretes,2.5,355
2026-03-11 04:40:00,KarangKates,7.2,232
2026-03-11 04:40:00,Sawahan,5.0,259
2026-03-11 04:40:00,Tuban,9.7,254
2026-03-11 04:40:00,Pacitan,9.6,249
2026-03-11 04:40:00,Dhoho,1.5,105
2026-03-11 04:50:00,Juanda,3.3,287
2026-03-11 04:50:00,Perak,8.1,264
2026-03-11 04:50:00,Bawean,13.6,263
2026-03-11 04:50:00,Kalianget,1.4,303
2026-03-11 04:50:00,Banyuwangi,7.3,188
2026-03-11 04:50:00,KarangPloso,5.0,215
2026-03-11 04:50:00,Tretes,2.5,355
2026-03-11 04:50:00,KarangKates,7.2,232
2026-03-11 04:50:00,Sawahan,5.0,259
2026-03-11 04:50:00,Tuban,9.7,254
2026-03-11 04:50:00,Pacitan,9.6,249
2026-03-11 04:50:00,Dhoho,1.5,105
2026-03-11 05:00:00,Juanda,3.3,287
2026-03-11 05:00:00,Perak,8.1,264
2026-03-11 05:00:00,Bawean,13.6,263
2026-03-11 05:00:00,Kalianget,1.4,303
2026-03-11 05:00:00,Banyuwangi,7.3,188
2026-03-11 05:00:00,KarangPloso,5.0,215
2026-03-11 05:00:00,Tretes,2.5,355
2026-03-11 05:00:00,KarangKates,7.2,232
2026-03-11 05:00:00,Sawahan,5.0,259
2026-03-11 05:00:00,Tuban,9.7,254
2026-03-11 05:00:00,Pacitan,9.6,249
2026-03-11 05:00:00,Dhoho,1.5,105
2026-03-11 05:10:00,Juanda,3.3,287
2026-03-11 05:10:00,Perak,8.1,264
2026-03-11 05:10:00,Bawean,13.6,263
2026-03-11 05:10:00,Kalianget,1.4,303
2026-03-11 05:10:00,Banyuwangi,7.3,188
2026-03-11 05:10:00,KarangPloso,5.0,215
2026-03-11 05:10:00,Tretes,2.5,355
2026-03-11 05:10:00,KarangKates,7.2,232
2026-03-11 05:10:00,Sawahan,5.0,259
2026-03-11 05:10:00,Tuban,9.7,254
2026-03-11 05:10:00,Pacitan,9.6,249
2026-03-11 05:10:00,Dhoho,1.5,105
2026-03-11 05:20:00,Juanda,3.3,287
2026-03-11 05:20:00,Perak,8.1,264
2026-03-11 05:20:00,Bawean,13.6,263
2026-03-11 05:20:00,Kalianget,1.4,303
2026-03-11 05:20:00,Banyuwangi,7.3,188
2026-03-11 05:20:00,KarangPloso,5.0,215
2026-03-11 05:20:00,Tretes,2.5,355
2026-03-11 05:20:00,KarangKates,7.2,232
2026-03-11 05:20:00,Sawahan,5.0,259
2026-03-11 05:20:00,Tuban,9.7,254
2026-03-11 05:20:00,Pacitan,9.6,249
2026-03-11 05:20:00,Dhoho,1.5,105
2026-03-11 05:30:00,Juanda,5.0,0
2026-03-11 05:30:00,Perak,8.1,264
2026-03-11 05:30:00,Bawean,14.1,265
2026-03-11 05:30:00,Kalianget,2.2,275
2026-03-11 05:30:00,Banyuwangi,7.3,188
2026-03-11 05:30:00,KarangPloso,5.5,212
2026-03-11 05:30:00,Tretes,2.0,330
2026-03-11 05:30:00,KarangKates,7.6,233
2026-03-11 05:30:00,Sawahan,5.2,265
2026-03-11 05:30:00,Tuban,9.3,289
2026-03-11 05:30:00,Pacitan,9.8,248
2026-03-11 05:30:00,Dhoho,2.4,149
2026-03-11 05:40:00,Juanda,5.3,275
2026-03-11 05:40:00,Perak,11.0,272
2026-03-11 05:40:00,Bawean,14.1,265
2026-03-11 05:40:00,Kalianget,2.2,275
2026-03-11 05:40:00,Banyuwangi,7.3,188
2026-03-11 05:40:00,KarangPloso,5.5,212
2026-03-11 05:40:00,Tretes,2.0,330
2026-03-11 05:40:00,KarangKates,7.6,233
2026-03-11 05:40:00,Sawahan,5.2,265
2026-03-11 05:40:00,Tuban,9.3,289
2026-03-11 05:40:00,Pacitan,9.8,248
2026-03-11 05:40:00,Dhoho,2.4,149
2026-03-11 05:50:00,Juanda,4.5,277
2026-03-11 05:50:00,Perak,11.0,272
2026-03-11 05:50:00,Bawean,13.4,263
2026-03-11 05:50:00,Kalianget,3.1,228
2026-03-11 05:50:00,Banyuwangi,7.3,188
2026-03-11 05:50:00,KarangPloso,5.6,209
2026-03-11 05:50:00,Tretes,1.6,339
2026-03-11 05:50:00,KarangKates,7.6,233
2026-03-11 05:50:00,Sawahan,5.2,265
2026-03-11 05:50:00,Tuban,9.3,289
2026-03-11 05:50:00,Pacitan,9.8,248
2026-03-11 05:50:00,Dhoho,2.4,149
2026-03-11 06:00:00,Juanda,4.5,277
2026-03-11 06:00:00,Perak,10.1,274
2026-03-11 06:00:00,Bawean,13.4,263
2026-03-11 06:00:00,Kalianget,3.1,228
2026-03-11 06:00:00,Banyuwangi,7.4,188
2026-03-11 06:00:00,KarangPloso,5.6,209
2026-03-11 06:00:00,Tretes,1.6,339
2026-03-11 06:00:00,KarangKates,7.6,231
2026-03-11 06:00:00,Sawahan,4.5,253
2026-03-11 06:00:00,Tuban,9.5,295
2026-03-11 06:00:00,Pacitan,9.7,248
2026-03-11 06:00:00,Dhoho,3.1,162
2026-03-11 06:10:00,Juanda,4.5,277
2026-03-11 06:10:00,Perak,10.1,274
2026-03-11 06:10:00,Bawean,13.4,263
2026-03-11 06:10:00,Kalianget,3.1,228
2026-03-11 06:10:00,Banyuwangi,7.4,188
2026-03-11 06:10:00,KarangPloso,5.6,209
2026-03-11 06:10:00,Tretes,1.6,339
2026-03-11 06:10:00,KarangKates,7.6,231
2026-03-11 06:10:00,Sawahan,4.5,253
2026-03-11 06:10:00,Tuban,9.5,295
2026-03-11 06:10:00,Pacitan,9.7,248
